method,city,period,seed,n_users,n_users_overlap,k,ari,silhouette,dbi,csr,ts
kmeans,City-A,2024-01,1,800,,4,0.5257290984694565,0.3732856043186045,0.9838969421084217,,
kmeans,City-A,2024-02,1,800,800.0,4,0.431232307281151,0.41078064519583307,0.8473760497989669,0.10875,0.9009944089536954
kmeans,City-A,2024-03,1,800,800.0,4,0.48004596761332224,0.381760506684373,0.9678014967655008,0.12125,1.0045569846954996
kmeans,City-A,2024-04,1,800,800.0,4,0.3959929361513393,0.40827824247601,0.8260906005096929,0.10125,0.8388568635086131
kmeans,City-A,2024-05,1,800,800.0,4,0.28133967940842236,0.4298697198656246,0.9939797799512574,0.4075,3.3761399691828125
kmeans,City-A,2024-06,1,800,800.0,4,0.32285028100875257,0.37198539409276743,0.9554141404205675,0.40625,3.3657837116086324
kmeans,City-A,2024-07,1,800,800.0,4,0.28485464159509044,0.3875187927268883,0.861682724500186,0.08,0.662800484747546
kmeans,City-A,2024-08,1,800,800.0,4,0.19936168504922272,0.40368704992998966,1.0144109050352919,0.43375,3.5936213782406012
kmeans,City-A,2024-09,1,800,800.0,4,0.23267535144332574,0.33801057807777213,0.9996069489612645,0.4225,3.5004150600729775
kmeans,City-A,2024-10,1,800,800.0,4,0.16324257830834907,0.38306279607512406,1.0893483921682758,0.44625,3.697183953982405
kmeans,City-A,2024-11,1,800,800.0,4,0.1789254647075993,0.3753372166458346,1.1613822275621657,0.04625,0.38318153024467505
kmeans,City-A,2024-12,1,800,800.0,4,0.22632076834379225,0.39476731077663524,0.9506111554402623,0.4475,3.7075402115565863
kmeans,City-B,2024-01,1,500,,4,0.27630776133529494,0.6562557354587326,0.6164580215042409,,
kmeans,City-B,2024-02,1,500,500.0,4,0.5180244103702523,0.5240837724564674,0.7138046182848374,0.366,3.032312217720023
kmeans,City-B,2024-03,1,500,500.0,4,0.5797876536481528,0.5461352356561315,0.712190424180608,0.048,0.39768029084852763
kmeans,City-B,2024-04,1,500,500.0,4,0.4840173636788032,0.49022878850990603,0.7500320546179353,0.116,0.9610607028839417
kmeans,City-B,2024-05,1,500,500.0,4,0.5468679054992939,0.5544037728803072,0.694429719712933,0.11,0.9113506665278758
kmeans,City-B,2024-06,1,500,500.0,4,0.4505357841680596,0.5061821152219068,0.7861939908031821,0.078,0.6462304726288575
kmeans,City-B,2024-07,1,500,500.0,4,0.25172426542453036,0.6411073364676146,0.5569800801586153,0.358,2.966032169245269
kmeans,City-B,2024-08,1,500,500.0,4,0.5043078224690908,0.54882370132601,0.6857576114385908,0.278,2.3032316844977223
kmeans,City-B,2024-09,1,500,500.0,4,0.48872847143094017,0.5427094062541622,0.704375148795986,0.046,0.38111027872983905
kmeans,City-B,2024-10,1,500,500.0,4,0.4954622071890267,0.5455051225208106,0.6819571610930486,0.004,0.03314002423737726
kmeans,City-B,2024-11,1,500,500.0,4,0.49258333709407115,0.5454711440987353,0.6500724663155009,0.046,0.38111027872983905
kmeans,City-B,2024-12,1,500,500.0,4,0.48860202516438167,0.537077926953889,0.7315680762586356,0.006,0.04971003635606592
kmeans,City-C,2024-01,1,650,,4,0.525839083053386,0.43782144142447704,0.9331974793965347,,
kmeans,City-C,2024-02,1,650,650.0,4,0.46444771411661445,0.4244934940336032,0.8869097043961469,0.10923076923076923,0.9049775849437648
kmeans,City-C,2024-03,1,650,650.0,4,0.4684031020219037,0.42632934573923675,0.8625317605748004,0.026153846153846153,0.21668477385977467
kmeans,City-C,2024-04,1,650,650.0,4,0.40956702848038157,0.4141825024627599,0.8878235951918891,0.04153846153846154,0.3441464055419951
kmeans,City-C,2024-05,1,650,650.0,4,0.40851315910251984,0.483378680585652,0.7542742821850202,0.07076923076923076,0.5863235057382138
kmeans,City-C,2024-06,1,650,650.0,4,0.30919423312623534,0.4950114298684376,0.8930275029329153,0.42153846153846153,3.4924487080928386
kmeans,City-C,2024-07,1,650,650.0,4,0.3001320344987734,0.475340391428941,0.9424246508675551,0.009230769230769232,0.0764769790093322
kmeans,City-C,2024-08,1,650,650.0,4,0.2545150035662076,0.47120760025351754,0.9367966336358983,0.05692307692307692,0.47160803722421546
kmeans,City-C,2024-09,1,650,650.0,4,0.3144249671305776,0.4403927088919551,0.8656447287580381,0.49230769230769234,4.078772213831053
kmeans,City-C,2024-10,1,650,650.0,4,0.31420284689449673,0.4260043835449042,0.9303328513394982,0.010769230769230769,0.08922314217755428
kmeans,City-C,2024-11,1,650,650.0,4,0.2979936645195417,0.4373553645113216,0.9028480606567186,0.08,0.662800484747546
kmeans,City-C,2024-12,1,650,650.0,4,0.28181956718395856,0.3148644152108941,0.9797871499445814,0.5215384615384615,4.3209493140272714
